['r_shoulder_z', 'r_shoulder_y', 'r_arm_x', 'r_elbow_y', 'r_wrist_z', 'r_wrist_x', 'r_indexfinger_x']
[20.781448364257812, 34.918846130371094, 0.15678474307060242, 100.74016571044922, 175.982421875, -140.28311157226562, -145.21978759765625]
[20.79299545288086, 34.127891540527344, 0.14724339544773102, 101.16969299316406, 175.94415283203125, -140.37013244628906, -145.3467559814453]
[20.765213012695312, 33.21940612792969, 0.1830941140651703, 101.57360076904297, 175.85748291015625, -140.5589599609375, -145.607177734375]
[20.762474060058594, 32.14742660522461, 0.17556187510490417, 102.12682342529297, 175.79922485351562, -140.8401336669922, -145.9915771484375]
[20.7607421875, 31.151966094970703, 0.13511112332344055, 102.6187744140625, 175.75497436523438, -141.207763671875, -146.49058532714844]
[20.720508575439453, 30.121780395507812, 0.16492655873298645, 103.21553039550781, 175.670654296875, -141.64712524414062, -147.09095764160156]
[20.783676147460938, 29.158100128173828, 0.11942006647586823, 103.8343734741211, 175.57388305664062, -142.148681640625, -147.78128051757812]
[20.676677703857422, 28.2227783203125, 0.08131011575460434, 104.54859161376953, 175.42849731445312, -142.7017364501953, -148.54893493652344]
[20.808879852294922, 27.361053466796875, 0.08923546969890594, 105.32138061523438, 175.29794311523438, -143.29568481445312, -149.38192749023438]
[20.682106018066406, 26.543209075927734, 0.10772424191236496, 106.17776489257812, 175.21441650390625, -143.92141723632812, -150.26805114746094]
[20.866573333740234, 25.79810333251953, 0.1678234487771988, 107.1153564453125, 175.14849853515625, -144.568359375, -151.19512939453125]
[20.72246551513672, 25.118408203125, 0.12381342798471451, 108.12663269042969, 175.03353881835938, -145.22689819335938, -152.15127563476562]
[20.912803649902344, 24.50884246826172, 0.15692518651485443, 109.23126220703125, 174.9202880859375, -145.888427734375, -153.124267578125]
[20.714096069335938, 23.964210510253906, 0.11596127599477768, 110.40412902832031, 174.83236694335938, -146.5431671142578, -154.10264587402344]
[20.89858627319336, 23.490516662597656, 0.18127913773059845, 111.6589126586914, 174.771484375, -147.18060302734375, -155.0735626220703]
[20.80633544921875, 23.08086395263672, 0.10060152411460876, 112.98198699951172, 174.73443603515625, -147.79373168945312, -156.02479553222656]
[20.971874237060547, 22.73641586303711, 0.1731327772140503, 114.37403106689453, 174.704345703125, -148.37353515625, -156.943603515625]
[20.912620544433594, 22.449665069580078, 0.16628298163414001, 115.82608032226562, 174.65591430664062, -148.91201782226562, -157.81768798828125]
[21.01433563232422, 22.21890640258789, 0.20467573404312134, 117.3301010131836, 174.61895751953125, -149.39874267578125, -158.6344451904297]
[21.016067504882812, 22.03546142578125, 0.22681929171085358, 118.87557220458984, 174.58419799804688, -149.82501220703125, -159.3817901611328]
[21.139572143554688, 21.89224624633789, 0.2356048822402954, 120.4478530883789, 174.54241943359375, -150.18118286132812, -160.0468292236328]
[21.187191009521484, 21.775028228759766, 0.3055121898651123, 122.03058624267578, 174.512939453125, -150.4607391357422, -160.61669921875]
[21.361743927001953, 21.671615600585938, 0.40382522344589233, 123.6006851196289, 174.47320556640625, -150.6587677001953, -161.07870483398438]
[21.47962188720703, 21.562301635742188, 0.4931260049343109, 125.13263702392578, 174.44757080078125, -150.7699432373047, -161.42039489746094]
[21.725257873535156, 21.426353454589844, 0.6684454083442688, 126.59080505371094, 174.46392822265625, -150.78955078125, -161.6289520263672]
[21.931331634521484, 21.235881805419922, 0.8651711940765381, 127.93324279785156, 174.50534057617188, -150.71334838867188, -161.69297790527344]
[22.19355010986328, 20.96051025390625, 1.0584956407546997, 129.10240173339844, 174.54190063476562, -150.5403289794922, -161.6006622314453]
[22.413185119628906, 20.563919067382812, 1.2115696668624878, 130.02259826660156, 174.57736206054688, -150.2733917236328, -161.34213256835938]
[22.546432495117188, 20.01845932006836, 1.2935010194778442, 130.58062744140625, 174.61074829101562, -149.91632080078125, -160.90931701660156]
[22.557926177978516, 19.364704132080078, 1.2419865131378174, 130.57318115234375, 174.678466796875, -149.4837646484375, -160.29771423339844]
[22.280548095703125, 18.969871520996094, 1.0283417701721191, 129.51504516601562, 174.76254272460938, -149.01812744140625, -159.5171661376953]
[21.805004119873047, 20.637126922607422, 0.7128356099128723, 125.8580551147461, 174.87661743164062, -148.65277099609375, -158.63247680664062]
[21.197921752929688, 22.988067626953125, 0.41198381781578064, 121.32413482666016, 175.03976440429688, -148.2510986328125, -157.62252807617188]
[20.84328842163086, 25.843551635742188, 0.2033427208662033, 116.69126892089844, 175.24880981445312, -147.77627563476562, -156.5209503173828]
[20.586753845214844, 29.235301971435547, 0.09647475928068161, 112.24058532714844, 175.46240234375, -147.23077392578125, -155.3788604736328]
[20.784446716308594, 32.927059173583984, 0.1529892534017563, 108.52742004394531, 175.64324951171875, -146.6333465576172, -154.25062561035156]
[21.226329803466797, 36.370094299316406, 0.25414255261421204, 105.72930908203125, 175.78927612304688, -146.00491333007812, -153.180908203125]
[22.556678771972656, 37.43299865722656, 0.1687699556350708, 105.22927856445312, 175.9132080078125, -145.300048828125, -152.16195678710938]
[23.960777282714844, 38.07691192626953, 0.13069471716880798, 105.37055969238281, 176.05068969726562, -144.6430206298828, -151.26498413085938]
[25.672588348388672, 38.422210693359375, 0.19574864208698273, 106.01798248291016, 176.15863037109375, -144.0620574951172, -150.50425720214844]
[27.235363006591797, 38.85472106933594, 0.14046743512153625, 106.77229309082031, 176.20370483398438, -143.57017517089844, -149.88119506835938]
[28.82928466796875, 39.182525634765625, 0.2144695520401001, 107.7841796875, 176.25088500976562, -143.16195678710938, -149.38844299316406]
[30.347896575927734, 39.598304748535156, 0.2057940512895584, 108.85389709472656, 176.31845092773438, -142.83558654785156, -149.0197296142578]
[31.822010040283203, 39.93394470214844, 0.2539452314376831, 110.0925521850586, 176.40292358398438, -142.5852508544922, -148.765869140625]
[33.22181701660156, 40.267547607421875, 0.2387731820344925, 111.36568450927734, 176.48837280273438, -142.40744018554688, -148.61827087402344]
[34.55531311035156, 40.47576141357422, 0.27774950861930847, 112.72901153564453, 176.5657958984375, -142.297119140625, -148.566650390625]
[35.79070281982422, 40.599578857421875, 0.29087215662002563, 114.08677673339844, 176.62875366210938, -142.25128173828125, -148.6015625]
[36.90044403076172, 40.53008270263672, 0.28555795550346375, 115.45346069335938, 176.68304443359375, -142.26585388183594, -148.71231079101562]
[37.84942626953125, 40.292701721191406, 0.30376291275024414, 116.72956848144531, 176.7239990234375, -142.33843994140625, -148.88824462890625]
[38.56834411621094, 39.78448486328125, 0.3383939862251282, 117.92672729492188, 176.75076293945312, -142.46466064453125, -149.11766052246094]
[38.958587646484375, 39.03211212158203, 0.307766854763031, 118.9209976196289, 176.770751953125, -142.64239501953125, -149.39002990722656]
[38.979026794433594, 38.025970458984375, 0.32361900806427, 119.69377136230469, 176.79586791992188, -142.868408203125, -149.69442749023438]
[38.625389099121094, 36.87028503417969, 0.3756909966468811, 120.15296173095703, 176.82977294921875, -143.13890075683594, -150.0209197998047]
[37.934242248535156, 35.62355041503906, 0.33524829149246216, 120.31998443603516, 176.87741088867188, -143.44479370117188, -150.35964965820312]
[37.01985168457031, 34.341819763183594, 0.38055989146232605, 120.21212768554688, 176.93304443359375, -143.77586364746094, -150.70103454589844]
[35.918182373046875, 33.05742263793945, 0.3608035743236542, 119.8785400390625, 176.9659423828125, -144.11968994140625, -151.03707885742188]
[34.68065643310547, 31.79018783569336, 0.3000714182853699, 119.39112091064453, 176.990478515625, -144.46548461914062, -151.36041259765625]
[33.36463928222656, 30.56228256225586, 0.3291533887386322, 118.78485107421875, 176.966064453125, -144.80398559570312, -151.66476440429688]
[31.957042694091797, 29.389537811279297, 0.2657307982444763, 118.11430358886719, 176.891845703125, -145.12689208984375, -151.94540405273438]
[30.499805450439453, 28.29039764404297, 0.27348241209983826, 117.40583801269531, 176.83633422851562, -145.42645263671875, -152.1983184814453]
[28.990345001220703, 27.278942108154297, 0.2821670174598694, 116.70428466796875, 176.81100463867188, -145.69741821289062, -152.42059326171875]
[27.42898941040039, 26.373340606689453, 0.23304681479930878, 116.02825164794922, 176.78997802734375, -145.93600463867188, -152.60986328125]
[25.865402221679688, 25.588302612304688, 0.2247888445854187, 115.40965270996094, 176.730712890625, -146.1377410888672, -152.76406860351562]
[24.35474395751953, 24.941486358642578, 0.3204978406429291, 114.87709045410156, 176.65133666992188, -146.298095703125, -152.88131713867188]
[22.987953186035156, 24.456905364990234, 0.4876701831817627, 114.46722412109375, 176.55398559570312, -146.412109375, -152.96054077148438]
[21.993637084960938, 24.17251968383789, 0.7529129385948181, 114.2295150756836, 176.52243041992188, -146.4733428955078, -153.00057983398438]
