['r_shoulder_z', 'r_shoulder_y', 'r_arm_x', 'r_elbow_y', 'r_wrist_z', 'r_wrist_x', 'r_indexfinger_x']
[-24.919445037841797, 81.44805908203125, 46.55292510986328, 94.36744689941406, -59.02781677246094, 28.002044677734375, 45.66963195800781]
[-23.342378616333008, 77.91625213623047, 50.7624397277832, 90.40174102783203, -55.62555694580078, 31.246322631835938, 44.63226318359375]
[-21.66277503967285, 74.88597106933594, 54.41943359375, 87.1694564819336, -52.403831481933594, 34.11164855957031, 43.34429931640625]
[-19.985153198242188, 72.23609161376953, 57.56241226196289, 84.49485778808594, -49.698822021484375, 36.648223876953125, 41.48854064941406]
[-18.35263442993164, 69.8359375, 60.224822998046875, 82.24288940429688, -46.77214050292969, 38.902740478515625, 39.692596435546875]
[-16.781219482421875, 67.6215591430664, 62.44330596923828, 80.30584716796875, -44.32685852050781, 40.898651123046875, 37.22064208984375]
[-15.272067070007324, 65.47627258300781, 64.25878143310547, 78.61481475830078, -41.56187438964844, 42.70965576171875, 34.83003234863281]
[-13.819454193115234, 63.49848175048828, 65.7126693725586, 77.11592864990234, -39.08308410644531, 44.262054443359375, 31.756454467773438]
[-12.413541793823242, 61.51261901855469, 66.84546661376953, 75.77949523925781, -36.445465087890625, 45.70538330078125, 29.348480224609375]
[-11.041522979736328, 59.58148193359375, 67.69924926757812, 74.58538818359375, -33.83479309082031, 46.91987609863281, 25.512619018554688]
[-9.689077377319336, 57.58757019042969, 68.31761169433594, 73.51998138427734, -31.122222900390625, 48.07643127441406, 23.031890869140625]
[-8.342777252197266, 55.785987854003906, 68.72711181640625, 72.57652282714844, -28.434051513671875, 49.025421142578125, 18.725601196289062]
[-6.986673355102539, 53.69989776611328, 69.00473022460938, 71.76101684570312, -25.361968994140625, 49.92503356933594, 15.795578002929688]
[-5.609474182128906, 51.914588928222656, 69.15794372558594, 71.05110931396484, -23.201736450195312, 50.645904541015625, 11.43511962890625]
[-4.209623336791992, 49.84088897705078, 69.1971206665039, 70.4764404296875, -19.132827758789062, 51.3162841796875, 8.13848876953125]
[-2.763134002685547, 48.032066345214844, 69.2049560546875, 70.01285552978516, -17.21337890625, 51.87785339355469, 3.842559814453125]
[-1.2852916717529297, 46.07392883300781, 69.14138793945312, 69.6822738647461, -13.158477783203125, 52.34796142578125, -0.142364501953125]
[0.2446727752685547, 44.169532775878906, 69.09929656982422, 69.47216796875, -10.4652099609375, 52.764892578125, -4.40716552734375]
[1.8027763366699219, 42.271209716796875, 68.97471618652344, 69.40006256103516, -6.6322174072265625, 53.08033752441406, -8.589599609375]
[3.4317054748535156, 40.40784454345703, 68.76742553710938, 69.44989013671875, -4.4241180419921875, 53.35162353515625, -13.1044921875]
[5.018856048583984, 38.574317932128906, 68.48934936523438, 69.65611267089844, 0.128173828125, 53.55389404296875, -17.365280151367188]
[6.681621551513672, 36.79376983642578, 68.13016510009766, 69.98780059814453, 2.8468475341796875, 53.70140075683594, -21.989883422851562]
[8.339557647705078, 35.071449279785156, 67.67601013183594, 70.46574401855469, 6.616607666015625, 53.79095458984375, -26.505111694335938]
[10.067493438720703, 33.39557647705078, 67.12055206298828, 71.0831298828125, 9.896133422851562, 53.84938049316406, -31.14715576171875]
[11.728370666503906, 31.862567901611328, 66.46807861328125, 71.84468078613281, 13.405838012695312, 53.80137634277344, -35.834228515625]
[13.454795837402344, 30.331897735595703, 65.7195053100586, 72.74734497070312, 16.833160400390625, 53.82127380371094, -40.5279541015625]
[15.137107849121094, 29.008419036865234, 64.8733901977539, 73.7940673828125, 20.363388061523438, 53.584716796875, -45.428924560546875]
[16.875137329101562, 27.662696838378906, 63.92791748046875, 74.98351287841797, 23.69439697265625, 53.89613342285156, -50.11317443847656]
