['r_shoulder_z', 'r_shoulder_y', 'r_arm_x', 'r_elbow_y', 'r_wrist_z', 'r_wrist_x', 'r_indexfinger_x']
[-24.919513702392578, 81.44795989990234, 46.55303955078125, 94.36734771728516, -59.027801513671875, 28.002731323242188, 45.66999816894531]
[-23.6697998046875, 77.77037048339844, 50.94820022583008, 90.32551574707031, -55.61414337158203, 32.397613525390625, 45.26261901855469]
[-22.318954467773438, 74.6543960571289, 54.7435188293457, 87.07441711425781, -52.52240753173828, 36.3736572265625, 44.433349609375]
[-20.97087860107422, 71.94972229003906, 57.96714782714844, 84.41484832763672, -49.674163818359375, 39.9862060546875, 43.23063659667969]
[-19.673049926757812, 69.53593444824219, 60.64929962158203, 82.18972778320312, -47.000213623046875, 43.28291320800781, 41.694000244140625]
[-18.44270896911621, 67.32353210449219, 62.82612609863281, 80.28306579589844, -44.44108581542969, 46.30192565917969, 39.856109619140625]
[-17.28078842163086, 65.24714660644531, 64.54814910888672, 78.61300659179688, -41.94660949707031, 49.07502746582031, 37.74383544921875]
[-16.182205200195312, 63.26024627685547, 65.86298370361328, 77.12384033203125, -39.475341796875, 51.627960205078125, 35.37989807128906]
[-15.13652229309082, 61.32963562011719, 66.8183364868164, 75.77886962890625, -36.994049072265625, 53.98246765136719, 32.78440856933594]
[-14.127017974853516, 59.43156433105469, 67.47151184082031, 74.55461883544922, -34.47673034667969, 56.156829833984375, 29.973403930664062]
[-13.13664436340332, 57.548683166503906, 67.88958740234375, 73.43648529052734, -31.90380859375, 58.166656494140625, 26.967315673828125]
[-12.149248123168945, 55.67035675048828, 68.10426330566406, 72.41673278808594, -29.261276245117188, 60.02587890625, 23.754730224609375]
[-11.14523696899414, 53.786949157714844, 68.18013763427734, 71.49067687988281, -26.540481567382812, 61.74674987792969, 20.498687744140625]
[-10.109725952148438, 51.895606994628906, 68.2193374633789, 70.65582275390625, -23.736053466796875, 63.33935546875, 16.813400268554688]
[-9.038846969604492, 49.99365234375, 68.13860321044922, 69.91600799560547, -20.844879150390625, 64.81610107421875, 13.370269775390625]
[-7.921348571777344, 48.092185974121094, 68.06484985351562, 69.2718734741211, -17.863601684570312, 66.18357849121094, 9.027923583984375]
[-6.762775421142578, 46.15704345703125, 67.89337158203125, 68.72990417480469, -14.794876098632812, 67.45236206054688, 5.9540557861328125]
[-5.558629989624023, 44.311607360839844, 67.68354034423828, 68.29292297363281, -11.637710571289062, 68.62747192382812, 1.0438995361328125]
