['r_shoulder_z', 'r_shoulder_y', 'r_arm_x', 'r_elbow_y', 'r_wrist_z', 'r_wrist_x', 'r_indexfinger_x']
[-13.236830627805176, 82.84359433106727, 52.74839839751513, 87.02600543573854, -92.75339912288246, -114.36557598255496, -159.0]
[-13.454851422065735, 79.33117837379561, 52.65943277878012, 84.60804693024558, -86.71080585638222, -117.53157122820645, -159.0]
[-13.580893862255806, 75.98790140969875, 52.49219479261504, 82.23340468430386, -82.36707898431031, -119.47216656058936, -159.0]
[-13.593387776605038, 72.80178530558933, 52.24705057494441, 79.93086910010662, -79.06379915807027, -120.36996651024815, -159.0]
[-13.481258293511395, 69.75692137296537, 51.92655812866719, 77.7139154723151, -76.49021213838985, -120.37707253833723, -159.0]
[-13.241086828438876, 66.83677677166509, 51.529407759535346, 75.59209888236444, -74.46787100642864, -119.60000734475531, -159.0]
[-12.884885172544339, 64.02133703553872, 51.05170541387189, 73.57807002933293, -72.87800324448472, -117.95763200647475, -159.0]
[-12.382176612323414, 61.29055142347156, 50.543987013762944, 71.67293002339308, -71.61086751329275, -115.80521946304107, -159.0]
[-11.737467326058704, 58.62847890006922, 50.01308750059448, 69.88754207968397, -70.5575040117511, -113.20861238816212, -159.0]
[-10.963950577535089, 56.02805972503217, 49.4400440670404, 68.24000833852853, -69.544900645956, -110.16345866044725, -159.0]
[-10.067963115029174, 53.479168492980264, 48.83306077178609, 66.76304462876821, -68.1660254047776, -106.70158863584493, -159.0]
[-9.058065319513501, 50.97538454874437, 48.20781378864403, 65.5135610485048, -65.63285788961393, -102.87130837880629, -159.0]
[-7.949231184543853, 48.51865074884336, 47.58159261156294, 64.5288758948873, -61.38863002131024, -98.74413415787701, -159.0]
[-6.775693536613454, 46.12720595903831, 46.97584640752228, 63.90181115423022, -54.009032662137386, -94.37111846820889, -159.0]
[-5.548309687875496, 43.815793992228016, 46.38782197890264, 63.47692037448234, -45.677219949365, -89.88145882555789, -159.0]
[-4.269682152345619, 41.59160909833295, 45.813315571806406, 63.19816959448873, -37.1610380620752, -85.34910897148833, -159.0]
[-2.939173705590093, 39.45830238231524, 45.24563637533032, 63.04035034906641, -28.809293750008717, -80.82092502075162, -159.0]
[-1.5551637608092483, 37.41746127960978, 44.676751810646856, 62.99063434446845, -20.82659905297159, -76.32729476713958, -159.0]
[-0.11631002442752597, 35.46942879644443, 44.09935953610369, 63.04305460364212, -13.355055477462367, -71.88713301741043, -159.0]
[1.377655178924552, 33.6141480260492, 43.50809537096813, 63.196291069357876, -6.502395749430945, -67.511037929862, -159.0]
[2.925446734931988, 31.851984306599434, 42.9002223669514, 63.4524570005658, -0.35087878165360953, -63.203791463276566, -159.0]
[4.524068804311915, 30.184220868109538, 42.27742765865537, 63.81618482136097, 5.0424941079138375, -58.96659271746114, -159.0]
[6.168900615040985, 28.613474042383128, 41.64585183229268, 64.29377332820559, 9.649787761354773, -54.79939460098899, -159.0]
[7.854117084372024, 27.143642525551073, 41.01549822968251, 64.89214603970174, 13.471492846257592, -50.70311135689253, -159.0]
[9.574195308936376, 25.778466572437924, 40.3995355447013, 65.61693238132558, 16.504306791034814, -46.680049997327984, -159.0]
[11.323409336837031, 24.522078940542954, 39.8125212139454, 66.47332735028378, 18.774538250120877, -42.735838757907025, -159.0]
[13.096110106465511, 23.37864334890889, 39.26840776276656, 67.4657036250884, 20.341433913208252, -38.88138232371171, -159.0]
[14.88703774851519, 22.35186044013473, 38.7788680981419, 68.59727846676725, 21.294647765254016, -35.13321361386364, -159.0]
[16.691469948208557, 21.444600598198743, 38.35224981088503, 69.86990141325734, 21.748059861130674, -31.512117171528413, -159.0]
[18.505320932883514, 20.658678775239647, 37.99317974905529, 71.28405000308962, 21.831325937097315, -28.04012986468762, -159.0]
[20.325109831517235, 19.99485050429692, 37.7027565868079, 72.83894670101414, 21.680244732177087, -24.73695089464074, -159.0]
[22.14789130005316, 19.452951539345435, 37.479129399748786, 74.53278988379856, 21.427372206778006, -21.616556065218397, -159.0]
[23.971233215171875, 19.03210980254946, 37.31826124401597, 76.36310839122254, 21.19412945404488, -18.684678548944532, -159.0]
[25.79316739469307, 18.73100266063003, 37.21472968517848, 78.32710652264095, 21.085193084668877, -15.937733291142086, -159.0]
[27.61216591605774, 18.548094248567416, 37.162396468107666, 80.42199058802021, 21.185131958001158, -13.363132025514581, -159.0]
[29.427084359993902, 18.481948953053195, 37.15654415554467, 82.64532088883956, 21.578003917331678, -10.939496907756439, -159.0]
[31.237015143059562, 18.53159964851263, 37.188784428629226, 84.99536254735652, 22.301259804675166, -8.642297094380154, -159.0]
[33.041766398011646, 18.696136506325953, 37.25442336892834, 87.47100403932362, 23.397180091156237, -6.442213720062529, -159.0]
[34.84161950448755, 18.975200805794646, 37.348801650759896, 90.0721347048663, 24.892477034745042, -4.309286627684039, -159.0]
[36.63734860686044, 19.36910524457949, 37.46790505020099, 92.79979282108484, 26.80578141335204, -2.2149333903763386, -159.0]
[38.430254497388916, 19.87899895754965, 37.608384457158465, 95.65640201062809, 29.15002861411569, -0.133561819433402, -159.0]
[40.22216125917257, 20.507075484301552, 37.76754876879119, 98.64602799213083, 31.9352460064885, 3.259945354245238, -159.0]
[42.01547059392394, 21.25686627480035, 37.94336379014114, 101.77481880598383, 35.1713475083774, 6.78241411446402, -159.0]
[43.81324455114242, 22.133550569356082, 38.13445466913469, 105.05154666091398, 38.8642741715036, 10.3645115273208, -159.0]
[45.61924731190947, 23.144482405811637, 38.34018831312618, 108.48832310487755, 43.02592468877097, 14.01289505807037, -159.0]
[47.438124583914686, 24.299921872306875, 38.560815829091645, 112.10172047700146, 47.67442072370737, 17.723963246110188, -159.0]
[49.27566676444903, 25.614030378814988, 38.797722296002334, 115.91428545754393, 52.83808154618444, 21.48241300114384, -159.0]
[51.139035338922845, 27.106635262231116, 39.05344362814821, 119.9569784174231, 58.56106520393309, 25.25805345299026, -159.0]
[53.03776889825997, 28.805430067809823, 39.33276788877383, 124.27286340434675, 64.912035875101, 29.000373452978263, -159.0]
[54.9850583307028, 30.750104024000827, 39.643829046748905, 128.9234002142702, 71.99938349428672, 32.62719822353003, -159.0]
[57.00000000000001, 33.0, 40.0, 134.0, 80.0, 36.00000000000001, -159.0]
